"Notes"	"Gender"	"Gender Code"	"Single-Year Ages"	"Single-Year Ages Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Female"	"F"	"86 years"	"86"	"2005"	"2005"	42471	Not Applicable	Not Applicable
	"Female"	"F"	"86 years"	"86"	"2006"	"2006"	43727	Not Applicable	Not Applicable
	"Female"	"F"	"86 years"	"86"	"2007"	"2007"	44588	Not Applicable	Not Applicable
	"Female"	"F"	"86 years"	"86"	"2008"	"2008"	45573	Not Applicable	Not Applicable
	"Female"	"F"	"86 years"	"86"	"2009"	"2009"	43544	Not Applicable	Not Applicable
	"Female"	"F"	"86 years"	"86"	"2010"	"2010"	44504	Not Applicable	Not Applicable
	"Female"	"F"	"86 years"	"86"	"2011"	"2011"	44784	Not Applicable	Not Applicable
	"Female"	"F"	"86 years"	"86"	"2012"	"2012"	43897	Not Applicable	Not Applicable
	"Female"	"F"	"86 years"	"86"	"2013"	"2013"	43693	Not Applicable	Not Applicable
	"Female"	"F"	"86 years"	"86"	"2014"	"2014"	42888	Not Applicable	Not Applicable
	"Female"	"F"	"86 years"	"86"	"2015"	"2015"	43027	Not Applicable	Not Applicable
	"Female"	"F"	"86 years"	"86"	"2016"	"2016"	42459	Not Applicable	Not Applicable
"Total"	"Female"	"F"	"86 years"	"86"			779955	Not Applicable	Not Applicable
	"Female"	"F"	"87 years"	"87"	"1999"	"1999"	40980	Not Applicable	Not Applicable
	"Female"	"F"	"87 years"	"87"	"2000"	"2000"	42236	Not Applicable	Not Applicable
	"Female"	"F"	"87 years"	"87"	"2001"	"2001"	42919	Not Applicable	Not Applicable
	"Female"	"F"	"87 years"	"87"	"2002"	"2002"	43066	Not Applicable	Not Applicable
	"Female"	"F"	"87 years"	"87"	"2003"	"2003"	42462	Not Applicable	Not Applicable
	"Female"	"F"	"87 years"	"87"	"2004"	"2004"	41332	Not Applicable	Not Applicable
	"Female"	"F"	"87 years"	"87"	"2005"	"2005"	42701	Not Applicable	Not Applicable
	"Female"	"F"	"87 years"	"87"	"2006"	"2006"	41384	Not Applicable	Not Applicable
	"Female"	"F"	"87 years"	"87"	"2007"	"2007"	43320	Not Applicable	Not Applicable
	"Female"	"F"	"87 years"	"87"	"2008"	"2008"	45402	Not Applicable	Not Applicable
	"Female"	"F"	"87 years"	"87"	"2009"	"2009"	44652	Not Applicable	Not Applicable
	"Female"	"F"	"87 years"	"87"	"2010"	"2010"	44083	Not Applicable	Not Applicable
	"Female"	"F"	"87 years"	"87"	"2011"	"2011"	45626	Not Applicable	Not Applicable
	"Female"	"F"	"87 years"	"87"	"2012"	"2012"	45483	Not Applicable	Not Applicable
	"Female"	"F"	"87 years"	"87"	"2013"	"2013"	45237	Not Applicable	Not Applicable
	"Female"	"F"	"87 years"	"87"	"2014"	"2014"	44472	Not Applicable	Not Applicable
	"Female"	"F"	"87 years"	"87"	"2015"	"2015"	45252	Not Applicable	Not Applicable
	"Female"	"F"	"87 years"	"87"	"2016"	"2016"	43269	Not Applicable	Not Applicable
"Total"	"Female"	"F"	"87 years"	"87"			783876	Not Applicable	Not Applicable
	"Female"	"F"	"88 years"	"88"	"1999"	"1999"	40513	Not Applicable	Not Applicable
	"Female"	"F"	"88 years"	"88"	"2000"	"2000"	40423	Not Applicable	Not Applicable
	"Female"	"F"	"88 years"	"88"	"2001"	"2001"	41764	Not Applicable	Not Applicable
	"Female"	"F"	"88 years"	"88"	"2002"	"2002"	42249	Not Applicable	Not Applicable
	"Female"	"F"	"88 years"	"88"	"2003"	"2003"	42446	Not Applicable	Not Applicable
	"Female"	"F"	"88 years"	"88"	"2004"	"2004"	40458	Not Applicable	Not Applicable
	"Female"	"F"	"88 years"	"88"	"2005"	"2005"	41824	Not Applicable	Not Applicable
	"Female"	"F"	"88 years"	"88"	"2006"	"2006"	41526	Not Applicable	Not Applicable
	"Female"	"F"	"88 years"	"88"	"2007"	"2007"	41079	Not Applicable	Not Applicable
	"Female"	"F"	"88 years"	"88"	"2008"	"2008"	44380	Not Applicable	Not Applicable
	"Female"	"F"	"88 years"	"88"	"2009"	"2009"	44031	Not Applicable	Not Applicable
	"Female"	"F"	"88 years"	"88"	"2010"	"2010"	45047	Not Applicable	Not Applicable
	"Female"	"F"	"88 years"	"88"	"2011"	"2011"	45059	Not Applicable	Not Applicable
	"Female"	"F"	"88 years"	"88"	"2012"	"2012"	45966	Not Applicable	Not Applicable
	"Female"	"F"	"88 years"	"88"	"2013"	"2013"	46317	Not Applicable	Not Applicable
	"Female"	"F"	"88 years"	"88"	"2014"	"2014"	44108	Not Applicable	Not Applicable
	"Female"	"F"	"88 years"	"88"	"2015"	"2015"	45915	Not Applicable	Not Applicable
	"Female"	"F"	"88 years"	"88"	"2016"	"2016"	44814	Not Applicable	Not Applicable
"Total"	"Female"	"F"	"88 years"	"88"			777919	Not Applicable	Not Applicable
	"Female"	"F"	"89 years"	"89"	"1999"	"1999"	38769	Not Applicable	Not Applicable
	"Female"	"F"	"89 years"	"89"	"2000"	"2000"	39099	Not Applicable	Not Applicable
	"Female"	"F"	"89 years"	"89"	"2001"	"2001"	39824	Not Applicable	Not Applicable
	"Female"	"F"	"89 years"	"89"	"2002"	"2002"	40834	Not Applicable	Not Applicable
	"Female"	"F"	"89 years"	"89"	"2003"	"2003"	41275	Not Applicable	Not Applicable
	"Female"	"F"	"89 years"	"89"	"2004"	"2004"	39830	Not Applicable	Not Applicable
	"Female"	"F"	"89 years"	"89"	"2005"	"2005"	40546	Not Applicable	Not Applicable
